ImageId,EncodedPixels
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,38851 10 39363 10 39874 12 40385 14 40897 14 41409 14 41921 14 42434 12 42947 10 43459 10 43963 16 44475 16 44986 17 45497 18 46009 18 46521 18 47033 18 47546 17 48059 16 48085 4 48571 16 48597 4 49085 14 49105 10 49597 14 49617 10 50110 14 50128 12 50631 22 51143 22 51647 30 52159 30 52670 31 53175 38 53687 38 54195 42 54707 42 55218 43 55729 44 56241 44 56753 44 57265 44 57776 45 58287 46 58799 46 59311 48 59823 48 60335 49 60847 50 61359 50 61873 48 62385 48 62897 48 63409 48 63921 48 64433 50 64945 50 65457 50 65969 50 66481 50 66995 48 67507 48 68020 47 68533 46 69045 46 69559 44 70071 44 70584 42 71101 36 71613 36 72127 32 72639 32 73152 30 73667 26 74179 26 74701 12 75213 12 75726 10
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,142803 22 143315 22 143823 32 144335 32 144846 34 145357 38 145869 38 146379 44 146891 44 147402 46 147911 54 148423 54 148933 58 149445 58 149956 60 150467 62 150979 62 151491 62 152003 62 152514 63 153025 64 153537 64 154049 64 154561 64 155073 64 155585 64 156097 64 156609 64 157121 64 157633 64 158145 64 158657 64 159169 64 159681 64 160193 64 160705 64 161217 64 161729 62 162241 62 162754 61 163267 60 163779 60 164295 56 164807 56 165320 54 165833 52 166345 52 166861 48 167373 48 167888 45 168401 44 168913 44 169429 40 169941 40 170458 34 170971 32 171483 32 171999 26 172511 26 173039 9
8922a6ac8fd0258ec27738ca101867169b20d90a60fc84f93df77acd5bf7c80b,22499 14 23011 14 23517 24 24029 24 24540 26 25051 30 25563 30 26075 32 26587 32 27099 32 27611 32 28123 32 28635 34 29147 34 29659 34 30171 34 30683 34 31195 34 31707 34 32219 34 32731 34 33243 34 33755 34 34267 34 34780 33 35293 32 35805 32 36319 30 36831 30 37344 28 37859 24 38371 24 38885 20 39397 20 39910 18 40427 6 40939 6
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,103425 8 103471 4 103937 8 103983 4 104449 9 104495 3 104961 12 105007 2 105473 12 105519 2 105985 13 106028 5 106497 14 106539 6 107009 15 107050 6 107521 16 107557 10 108033 16 108069 10 108545 16 108580 11 109057 16 109089 14 109569 16 109601 14 110081 16 110112 16 110593 16 110615 2 110623 18 111105 16 111127 3 111135 19 111617 16 111639 6 111647 24 112129 16 112151 6 112159 24 112641 16 112662 34 113153 16 113173 36 113665 16 113685 36 114177 16 114198 35 114689 16 114711 34 115201 15 115223 34 115713 14 115735 34 116225 14 116247 34 116737 14 116760 20 116782 10 117249 14 117273 18 117295 8 117761 14 117785 18 117807 8 118273 14 118297 18 118785 14 118809 18 119297 13 119320 20 119809 12 119831 22 120321 12 120343 22 120833 12 120855 22 121345 12 121367 22 121857 12 121879 22 122369 12 122391 22 122881 12 122903 22 123393 13 123414 23 123905 44 124417 44 124929 44 125441 44 125953 44 126465 42 126977 42 127489 42 128001 42 128513 42 129025 42 129537 42 130049 42 130561 26 130595 2 131073 26 131107 2 131585 25 132097 24 132609 24 133121 23 133633 22 134145 22 134659 18 135171 18 135684 17 136199 14 136711 14 137223 14 137735 14 138246 15 138757 16 139269 16 139780 18 140291 22 140317 10 140803 22 140829 10 141315 39 141827 40 142338 42 142849 44 143361 44 143873 45 144385 24 144415 16 144897 24 144927 16 145409 24 145439 17 145921 24 145951 18 146433 23 146464 17 146945 18 146977 16 147457 18 147489 16 147970 17 148002 15 148483 16 148515 14 148995 16 149027 14 149507 17 149540 6 149553 1 150019 18 150053 4 150065 2 150531 19 150565 4 150577 3 151043 22 151077 4 151089 4 151123 6 151555 22 151589 4 151601 4 151635 6 152066 23 152100 6 152146 8 152577 24 152611 10 152651 18 153089 24 153123 10 153163 18 153601 25 153634 11 153660 34 154113 26 154145 12 154171 36 154625 27 154656 13 154682 38 155137 44 155193 40 155649 44 155705 40 156161 45 156216 44 156673 46 156727 46 157185 46 157239 46 157697 31 157730 70 158209 30 158243 70 158721 29 158756 70 159233 28 159269 72 159745 28 159781 72 160258 28 160292 74 160771 28 160803 76 161283 28 161315 76 161795 111 162307 112 162820 112 163333 8 163347 98 163845 8 163859 98 164372 98 164885 98 165397 98 165910 97 166423 96 166934 98 167427 4 167445 100 167939 4 167957 100 168451 4 168474 96 168963 4 168987 96 169475 4 169499 96 169985 6 170013 94 170497 6 170525 94 171009 7 171038 94 171521 8 171551 94 172033 8 172063 94 172545 8 172575 95 173057 8 173087 96 173569 8 173599 96 174081 12 174115 94 174593 12 174627 94 175105 13 175139 95 175617 24 175651 96 176129 24 176163 96 176641 27 176672 102 177153 28 177183 104 177665 28 177695 104 178177 138 178325 6 178689 138 178837 6 179201 139 179348 8 179713 140 179859 24 180225 140 180371 24 180737 140 180883 24 181249 140 181395 24 181761 140 181906 26 182273 140 182417 28 182785 140 182929 28 183298 139 183441 29 183811 138 183953 30 184145 8 184323 138 184465 30 184657 8 184835 137 184977 11 184992 15 185168 14 185347 136 185489 10 185505 14 185679 16 185859 137 186002 8 186018 14 186190 18 186371 138 186515 6 186531 16 186693 30 186883 138 187027 6 187043 16 187205 30 187396 137 187540 4 187555 17 187716 32 187909 136 188067 22 188223 42 188421 136 188579 22 188735 42 188934 136 189091 25 189244 50 189447 136 189603 26 189755 52 189960 135 190114 28 190267 53 190475 110 190589 18 190625 34 190779 58 190987 110 191101 18 191137 34 191291 58 191500 109 191614 16 191649 35 191804 58 192015 106 192127 14 192161 38 192337 38 192527 106 192639 14 192673 38 192849 38 193042 104 193150 14 193185 38 193368 32 193555 104 193661 14 193697 38 193881 32 194067 119 194208 38 194394 32 194579 118 194719 30 194751 6 194911 28 195091 118 195231 30 195263 6 195423 28 195606 112 195743 30 195775 6 195938 26 196119 110 196255 30 196287 6 196451 26 196631 110 196767 30 196799 6 196963 26 197144 108 197279 30 197311 6 197475 26 197657 106 197791 30 197823 6 197987 26 198170 104 198303 29 198336 4 198500 26 198687 98 198815 28 198849 2 199013 26 199199 98 199327 28 199361 2 199525 26 199714 96 199839 28 200038 26 200227 96 200351 28 200551 26 200739 96 200863 28 201063 26 201230 8 201256 94 201375 27 201576 25 201741 10 201769 94 201887 26 202089 24 202252 12 202282 94 202399 26 202601 25 202761 18 202795 94 202911 26 203113 26 203273 18 203307 94 203423 26 203625 26 203784 20 203822 92 203936 8 203948 12 204137 26 204295 22 204335 92 204449 6 204461 10 204649 26 204807 22 204847 92 204961 6 204973 10 205161 26 205319 23 205362 98 205472 7 205488 6 205672 27 205831 24 205875 98 205983 8 206001 4 206183 28 206342 25 206388 98 206494 10 206514 2 206695 28 206853 26 206901 122 207207 28 207365 26 207413 122 207719 28 207876 26 207926 121 208231 28 208387 26 208439 120 208743 28 208899 26 208951 120 209255 28 209411 27 209463 121 209767 28 209923 28 209975 122 210279 28 210435 29 210488 121 210790 29 210947 32 211001 120 211301 30 211459 32 211513 120 211813 30 211972 32 212025 119 212325 30 212485 32 212537 118 212837 30 212997 32 213049 118 213349 30 213509 36 213547 110 213661 14 213861 30 214021 36 214059 110 214173 14 214373 30 214534 148 214686 12 214885 29 215047 148 215199 10 215397 28 215559 148 215711 10 215909 28 216072 160 216421 28 216585 158 216933 28 217097 158 217445 28 217613 156 217957 28 218125 156 218469 28 218638 155 218981 28 219153 152 219493 28 219665 152 220005 28 220182 147 220518 27 220695 146 221031 26 221207 146 221543 26 221697 6 221723 26 221753 112 222055 26 222209 6 222235 26 222265 112 222567 26 222721 7 222748 24 222778 111 223079 26 223233 12 223295 106 223591 26 223745 12 223807 106 224103 26 224257 13 224320 105 224614 26 224769 14 224833 104 225125 26 225281 15 225344 104 225636 26 225793 18 225855 104 226147 26 226305 18 226367 104 226659 26 226817 19 226878 105 227170 27 227329 20 227379 116 227585 6 227681 28 227841 20 227891 116 228097 6 228193 28 228353 167 228588 28 228705 28 228865 168 229099 30 229217 28 229377 168 229611 31 229730 26 229889 168 230123 32 230243 24 230401 168 230635 32 230755 24 230913 168 231147 31 231267 24 231425 168 231659 30 231779 24 231937 168 232171 30 232291 24 232449 171 232683 30 232802 25 232961 172 233195 30 233313 26 233474 172 233706 32 233824 27 233987 176 234215 36 234335 28 234499 176 234727 36 234847 28 235011 177 235238 38 235359 28 235523 178 235749 40 235871 28 236035 178 236261 40 236383 28 236547 178 236772 16 236794 22 236866 8 236894 28 237059 178 237283 16 237307 22 237377 10 237405 28 237571 178 237794 16 237820 22 237888 11 237916 29 238083 178 238301 20 238341 16 238397 14 238425 32 238595 178 238813 20 238853 16 238909 14 238937 32 239107 179 239324 18 239368 14 239420 15 239448 33 239619 180 239831 22 239881 14 239923 24 239959 34 240131 180 240343 22 240393 14 240435 24 240471 34 240642 181 240852 24 240906 13 240932 38 240983 34 241153 182 241363 24 241419 12 241443 38 241495 34 241665 181 241874 24 241932 12 241954 39 242006 35 242177 180 242383 24 242445 12 242463 42 242517 36 242689 180 242895 24 242957 12 242975 42 243029 36 243201 181 243394 36 243470 59 243541 36 243713 182 243905 36 243983 58 244053 36 244225 182 244417 36 244495 58 244565 36 244737 221 245008 58 245072 41 245249 220 245521 58 245583 42 245761 219 246034 58 246094 43 246273 48 246323 166 246547 34 246591 58 246785 48 246835 166 247059 34 247103 58 247297 48 247350 163 247571 23 247616 57 247809 48 247863 162 248079 2 248083 22 248129 10 248141 44 248321 48 248375 162 248591 2 248595 22 248641 10 248653 44 248833 216 249102 26 249153 9 249165 44 249345 216 249613 26 249665 8 249677 44 249857 217 250125 25 250178 6 250189 44 250369 218 250637 24 250693 2 250701 44 250881 218 251149 24 251205 2 251213 44 251402 209 251661 21 251724 45 251915 66 251983 140 252173 20 252235 46 252427 66 252495 140 252685 20 252747 46 252942 60 253010 137 253197 19 253258 47 253455 54 253511 2 253523 136 253709 18 253769 48 253968 54 254023 1 254036 135 254221 17 254280 48 254481 54 254549 134 254733 16 254791 48 254993 54 255061 134 255245 16 255303 48 255506 53 255574 66 255642 66 255752 20 255816 46 256019 52 256087 64 256155 66 256263 20 256329 44 256531 52 256599 64 256667 66 256775 20 256841 44 257045 52 257115 64 257181 64 257283 22 257353 42 257557 52 257627 64 257693 64 257795 22 257865 42 258070 52 258140 130 258306 22 258378 41 258585 50 258653 68 258725 58 258817 22 258847 2 258891 40 259097 50 259165 68 259237 58 259329 22 259359 2 259403 40 259609 55 259677 135 259836 27 259870 3 259915 39 260121 56 260189 136 260347 28 260381 4 260427 38 260633 56 260701 136 260859 28 260893 4 260939 38 261149 58 261217 138 261363 46 261451 36 261661 58 261729 138 261875 46 261963 36 262173 59 262242 138 262386 46 262475 36 262685 60 262755 86 262845 96 262987 36 263197 60 263267 86 263357 96 263499 36 263712 58 263782 84 263870 95 264010 36 264225 24 264251 32 264295 84 264383 94 264521 36 264737 24 264763 32 264807 84 264895 94 265033 36 265249 24 265277 36 265321 182 265545 34 265761 24 265789 36 265833 182 266057 34 266273 25 266300 38 266346 182 266568 34 266785 68 266863 178 267079 32 267297 68 267375 178 267591 32 267810 256 268102 33 268323 256 268613 34 268835 257 269124 35 269347 258 269633 38 269859 258 270145 38 270371 259 270656 39 270883 262 271161 46 271395 262 271673 46 271907 239 272150 24 272178 53 272419 238 272663 24 272689 54 272931 237 273176 78 273443 230 273691 74 273955 230 274203 74 274468 228 274716 73 274981 144 275131 26 275167 34 275235 8 275245 56 275493 144 275643 26 275679 34 275747 8 275757 56 276005 143 276158 12 276192 30 276272 52 276517 142 276671 10 276705 28 276785 50 277029 141 277184 9 277217 27 277298 48 277541 140 277699 6 277729 26 277819 38 278053 140 278211 6 278241 26 278331 38 278565 141 278724 5 278753 25 278844 36 279077 142 279237 4 279265 12 279357 34 279589 142 279749 4 279777 12 279869 34 280100 144 280262 3 280288 6 280382 33 280611 146 280775 2 280799 6 280895 32 281122 148 281310 6 281407 32 281633 152 281821 4 281919 32 282145 152 282333 4 282431 32 282657 153 282943 31 283169 168 283455 30 283681 168 283967 30 284192 169 284376 2 284479 30 284703 170 284887 4 284991 30 285215 171 285398 5 285503 30 285727 40 285775 124 285905 10 286015 30 286239 40 286287 124 286417 10 286527 30 286751 41 286800 124 286928 12 287039 29 287263 42 287313 124 287439 14 287551 28 287775 42 287825 124 287951 14 288063 28 288286 46 288338 139 288576 27 288797 48 288851 138 289089 26 289309 49 289364 136 289601 25 289821 50 289877 134 290113 24 290333 50 290389 134 290625 24 290844 52 290902 132 291136 25 291355 54 291415 130 291647 26 291867 54 291927 130 292159 26 292379 195 292671 26 292891 196 293183 26 293402 198 293694 27 293907 70 293983 134 294203 30 294419 70 294495 134 294715 30 294920 81 295007 137 295226 30 295431 82 295519 138 295737 30 295943 82 296031 138 296249 30 296454 86 296543 139 296760 31 296965 88 297055 140 297271 32 297477 231 297782 33 297989 240 298255 6 298293 34 298501 240 298767 6 298805 34 299013 247 299272 34 299314 36 299525 98 299625 148 299783 36 299825 36 300037 98 300137 148 300295 36 300337 36 300551 96 300651 234 301063 96 301163 234 301575 97 301674 234 302087 58 302147 162 302311 108 302599 58 302659 162 302823 108 303112 266 303386 57 303625 264 303899 56 304137 264 304411 56 304649 254 304927 50 305161 254 305439 50 305672 254 305952 49 306183 254 306473 40 306695 254 306985 40 307207 253 307498 38 307719 252 308011 36 308231 252 308523 36 308743 250 309035 34 309255 250 309547 34 309767 250 310059 34 310279 250 310571 34 310791 250 311083 34 311303 249 311595 33 311815 248 312107 32 312326 248 312619 32 312837 30 312871 214 313131 32 313349 30 313383 214 313643 32 313862 28 313895 213 314155 32 314375 26 314407 212 314667 32 314887 26 314919 212 315179 32 315399 25 315434 26 315466 4 315472 168 315692 31 315911 24 315947 24 315979 2 315985 166 316205 30 316422 24 316460 23 316497 165 316717 30 316933 22 316973 22 317009 164 317229 30 317445 22 317485 22 317521 164 317741 30 317957 21 317998 21 318034 162 318254 29 318469 20 318511 20 318547 160 318767 28 318981 20 319023 20 319059 160 319279 28 319493 20 319535 21 319564 167 319791 28 320005 20 320047 22 320075 168 320303 28 320516 20 320560 22 320586 169 320816 26 321027 18 321075 192 321331 22 321539 18 321587 192 321843 22 322050 18 322100 191 322354 23 322561 12 322613 32 322647 156 322865 24 323073 12 323125 32 323159 156 323377 24 323585 11 323638 190 323889 24 324097 10 324151 190 324401 24 324609 11 324663 191 324912 25 325121 12 325149 2 325175 196 325423 26 325633 12 325661 2 325687 196 325935 26 326145 13 326172 4 326202 194 326446 26 326657 16 326683 14 326715 196 326917 8 326957 26 327169 16 327195 14 327227 196 327429 8 327469 26 327681 43 327740 212 327981 25 328193 44 328253 212 328493 24 328705 45 328766 212 329005 24 329217 48 329279 212 329517 24 329729 48 329791 212 330029 24 330241 29 330276 14 330303 213 330541 24 330753 28 330789 14 330815 214 331053 24 331265 28 331301 14 331327 214 331565 24 331777 28 331813 15 331840 213 332076 24 332289 28 332325 16 332353 212 332587 24 332801 29 332836 18 332866 210 333098 25 333313 30 333347 20 333379 206 333609 26 333825 30 333859 20 333891 206 334121 26 334337 54 334404 202 334633 25 334849 54 334917 200 335145 24 335361 54 335429 200 335657 24 335873 55 335941 200 336169 24 336385 56 336453 200 336681 24 336897 57 336966 200 337192 24 337409 58 337479 192 337675 4 337703 24 337921 58 337991 192 338187 4 338215 24 338433 65 338504 188 338724 27 338945 66 339017 186 339235 28 339457 66 339529 186 339747 28 339969 69 340042 186 340259 28 340481 70 340555 186 340743 2 340771 28 340993 70 341068 190 341283 28 341505 70 341581 194 341795 28 342017 70 342093 194 342307 28 342529 243 342774 34 342819 28 343041 242 343287 34 343331 28 343553 242 343799 34 343843 28 344065 242 344313 70 344577 242 344825 70 345089 242 345338 68 345601 242 345851 66 346113 242 346363 66 346625 241 346875 66 347137 240 347387 66 347649 240 347899 66
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,263686 2 264197 4 264709 4 265217 12 265729 12 266241 13 266753 16 267265 16 267777 16 268289 16 268801 17 269313 18 269825 18 270337 18 270849 18 271361 18 271873 18 272385 18 272897 18 273409 18 273921 18 274433 19 274945 20 275457 20 275969 20 276481 20 276993 20 277505 20 278017 20 278529 20 279041 20 279553 20 280065 20 280577 20 281089 19 281601 18 282113 18 282625 18 283137 18 283649 18 284161 17 284673 16 285185 15 285697 14 286209 14 286721 11 287233 10 287745 10 288258 4 288771 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,192005 4 192517 4 193028 6 193539 8 194051 7 194563 6 195075 6
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,76295 4 76807 4 77318 5 77829 6 78341 6 78853 6 79365 6 79877 7 80389 8 80901 8 81413 7 81925 6 82437 6
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,87059 6 87079 2 87571 6 87591 2 88083 7 88102 4 88595 24 89107 24 89618 26 90129 28 90641 28 91143 40 91655 40 92167 40 92679 40 93191 40 93704 38 94217 36 94729 36 95241 12 95257 20 95753 12 95769 20 96265 13 96282 18 96777 14 96795 14 97289 14 97307 14
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,111 70 189 142 623 70 701 142 1135 71 1212 143 1647 220 2159 220 2672 220 3185 220 3697 220 4207 222 4719 222 5231 222 5743 222 6255 222 6767 222 7279 222 7790 223 8301 132 8445 80 8813 132 8957 80 9324 134 9469 80 9835 140 9981 80 10347 140 10493 80 10858 227 11369 228 11881 229 12393 230 12905 230 13417 230 13929 230 14441 230 14953 231 15465 232 15976 234 16485 72 16569 156 16997 72 17081 156 17508 72 17594 156 18017 72 18107 156 18529 72 18619 156 19041 73 19132 156 19553 74 19645 156 20065 75 20158 156 20577 76 20671 156 21089 76 21183 156 21601 77 21696 156 22113 64 22179 12 22209 156 22625 64 22691 12 22721 156 23137 61 23206 10 23220 6 23234 155 23649 60 23719 10 23731 8 23747 154 24162 58 24232 20 24259 155 24675 56 24747 18 24771 156 25187 56 25259 18 25283 156 25699 55 25772 18 25796 156 26211 54 26285 18 26309 156 26723 54 26797 18 26821 156 27234 52 27308 1 27310 18 27338 151 27745 52 27819 2 27823 18 27851 150 28257 51 28330 24 28364 149 28769 50 28823 26 28859 8 28877 148 29281 50 29335 26 29371 8 29389 148 29792 82 29886 5 29900 149 30303 84 30399 4 30411 150 30815 84 30911 4 30923 150 31326 88 31422 163 31837 90 31933 164 32348 92 32446 164 32857 98 32963 160 33369 98 33475 160 33880 100 33988 159 34391 102 34501 158 34903 102 35013 158 35414 104 35526 158 35925 106 36039 158 36436 108 36551 158 36947 110 37063 158 37459 110 37575 158 37970 111 38088 158 38481 112 38601 158 38993 112 39113 158 39505 112 39625 158 40017 112 40137 158 40528 113 40649 158 41039 114 41161 158 41551 114 41673 158 42063 115 42186 158 42575 116 42699 158 43087 116 43211 158 43595 42 43645 70 43723 158 44107 42 44157 70 44235 158 44618 42 44670 69 44747 158 45127 42 45183 68 45259 158 45639 42 45695 68 45771 158 46148 45 46207 68 46284 158 46659 46 46719 68 46797 158 47171 46 47231 68 47309 158 47681 46 47745 66 47823 156 48193 46 48257 66 48335 156 48704 46 48770 65 48848 155 49203 2 49213 48 49283 64 49365 150 49715 2 49725 48 49795 64 49877 150 50226 58 50307 64 50392 148 50737 40 50779 16 50819 64 50905 148 51248 41 51291 15 51330 65 51418 147 51759 42 51803 14 51841 66 51933 144 52271 42 52315 14 52353 66 52445 144 52784 56 52864 67 52958 143 53297 54 53373 70 53473 140 53809 54 53885 70 53985 140 54321 29 54354 8 54386 81 54504 133 54833 28 54867 6 54897 82 55017 132 55346 26 55379 6 55409 83 55530 130 55859 24 55891 6 55921 84 56051 120 56371 24 56403 6 56433 84 56563 120 56884 23 56915 6 56945 83 57076 120 57397 22 57427 6 57457 82 57591 118 57909 22 57939 6 57969 82 58103 118 58420 22 58451 6 58480 82 58616 117 58931 22 58963 6 58991 82 59129 116 59443 22 59474 6 59503 81 59642 115 59955 22 59985 4 60015 72 60159 110 60467 22 60497 4 60527 72 60671 110 60980 20 61009 3 61039 71 61184 109 61495 2 61499 2 61519 2 61551 56 61699 106 62007 2 62011 2 62031 2 62063 56 62211 106 62574 56 62724 105 63085 56 63237 104 63597 56 63750 102 64109 56 64263 100 64621 56 64775 100 65133 56 65288 99 65599 6 65645 56 65803 96 66111 6 66157 56 66315 96 66623 7 66669 56 66840 83 67135 8 67181 56 67353 82 67647 9 67693 56 67865 81 68159 10 68205 56 68377 80 68671 10 68717 56 68889 80 69172 4 69182 12 69212 6 69229 56 69400 81 69683 6 69693 14 69723 8 69741 56 69911 82 70195 6 70205 14 70235 8 70253 56 70423 82 70692 8 70707 6 70718 13 70738 22 70765 53 70832 6 70935 81 71203 10 71219 6 71231 12 71249 24 71277 52 71343 8 71447 80 71714 12 71730 8 71743 12 71760 26 71788 54 71854 8 71958 80 72225 26 72255 12 72271 102 72469 80 72737 26 72767 12 72783 102 72981 80 73249 148 73493 79 73761 148 74005 78 74273 148 74517 78 74784 149 75028 78 75295 150 75539 78 75806 152 76051 77 76315 156 76563 76 76827 156 77075 76 77339 21 77366 128 77587 73 77851 20 77879 126 78099 72 78363 20 78391 126 78611 72 78876 18 78918 111 79126 60 79389 16 79431 110 79639 58 79902 14 79943 109 80152 56 80415 12 80455 106 80665 54 80927 12 80967 106 81177 54 81439 11 81480 84 81690 53 81951 10 81993 82 82167 2 82203 52 82463 10 82505 82 82679 2 82715 52 82977 8 83017 82 83183 12 83227 54 83489 8 83529 82 83695 12 83739 54 84002 6 84041 82 84206 14 84250 55 84515 2 84553 82 84713 20 84753 64 85027 2 85065 82 85225 20 85265 64 85577 82 85737 29 85776 65 86089 82 86249 30 86287 66 86601 82 86761 30 86799 66 87115 82 87271 106 87627 82 87783 106 88140 80 88295 106 88663 68 88807 106 89175 68 89319 106 89670 6 89690 65 89831 106 90181 8 90203 64 90343 106 90693 8 90715 64 90855 106 91203 14 91225 64 91369 14 91387 84 91715 14 91737 64 91881 14 91899 84 92226 16 92248 65 92394 12 92412 83 92727 98 92855 18 92907 10 92927 80 93239 98 93367 18 93419 10 93439 80 93750 99 93878 18 93931 9 93952 79 94261 100 94389 18 94443 8 94465 78 94773 100 94901 17 94956 6 94978 76 95285 100 95413 12 95497 68 95797 100 95925 12 96009 68 96309 100 96437 11 96520 69 96821 100 96927 14 96949 8 97031 70 97333 100 97439 14 97461 8 97543 70 97848 94 97950 16 97972 9 98055 69 98361 92 98461 18 98483 10 98567 68 98874 90 98973 19 98994 12 99079 68 99387 6 99395 58 99465 10 99485 36 99591 68 99899 6 99907 58 99977 10 99997 36 100103 68 100412 4 100420 58 100490 9 100510 34 100615 67 100933 58 101003 8 101023 32 101127 66 101445 58 101515 8 101535 32 101639 66 101958 58 102028 6 102047 31 102151 65 102471 58 102541 4 102559 30 102663 64 102984 57 103052 5 103070 30 103174 64 103499 54 103559 10 103579 28 103685 62 104011 54 104071 10 104091 28 104197 62 104523 55 104582 12 104602 28 104709 61 105035 74 105111 28 105221 60 105547 74 105623 28 105733 60 106060 100 106245 60 106573 98 106757 60 107086 96 107270 59 107599 94 107783 58 108111 94 108295 58 108624 90 108808 57 109137 88 109321 56 109649 88 109833 56 110161 65 110228 20 110350 50 110673 64 110741 18 110863 48 111185 63 111253 18 111376 46 111697 60 111765 18 111889 44 112209 60 112277 18 112401 44 112720 58 112789 17 112916 34 113231 58 113301 16 113429 32 113743 58 113813 16 113941 32 114246 67 114324 16 114458 16 114757 68 114835 16 114971 14 115269 67 115347 16 115484 12 115781 66 115859 16 116293 66 116371 16 116804 66 116883 16 117315 66 117395 16 117827 66 117907 16 118338 67 118420 15 118849 68 118933 14 119360 69 119445 14 119871 70 119957 14 120383 70 120469 14 120894 72 120981 14 121405 74 121493 14 121917 74 122005 14 122428 76 122516 15 122939 78 123027 16 123451 79 123538 17 123963 104 124475 104 124986 105 125497 106 126009 106 126521 60 126587 40 127033 60 127099 40 127545 59 127612 39 128057 58 128127 2 128131 2 128139 24 128569 58 128639 2 128643 2 128651 24 129081 57 129153 5 129163 24 129593 56 129665 6 129675 24 130105 56 130177 6 130187 24 130617 52 130691 4 130703 20 131129 52 131203 4 131215 20 131641 51 131715 4 131728 20 132153 50 132227 4 132241 20 132665 50 132739 4 132753 20 133177 49 133248 7 133265 20 133689 48 133759 8 133777 20 134201 48 134271 8 134289 20 134715 46 134773 20 134801 20 135227 46 135285 20 135313 20 135740 44 135796 22 135824 22 136253 40 136307 10 136323 22 136351 10 136765 40 136819 10 136835 22 136863 10 137278 36 137331 7 137348 21 137376 16 137791 34 137843 6 137861 20 137889 16 138304 32 138355 5 138374 20 138400 18 138817 28 138867 4 138889 44 139329 28 139379 4 139401 44 139842 26 139891 4 139914 43 140355 22 140403 4 140427 30 140463 6 140867 22 140915 4 140939 30 140975 6 141388 8 141427 4 141452 28 141901 6 141939 4 141965 26 142414 4 142451 5 142478 25 142963 6 142991 24 143475 6 143503 24 143987 7 144016 22 144499 8 144529 20 145011 8 145041 20 145522 10 145553 17 146033 12 146065 16 146546 11 146577 15 147059 10 147089 12 147571 10 147601 12 148084 9 148113 11 148597 8 148625 8 149109 8 149137 8 149640 16 150151 16 150662 16 151173 16 151685 16 152196 16 152707 16 153219 16 153731 16 154243 16 154755 15 155267 14 155779 14 156291 14 156803 14 157315 14 157828 12 158341 10 158854 9 159367 8 159879 8 160392 6 160905 4 161417 4
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,321063 2 321575 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,19004 10 19515 12 20026 14 20531 24 21043 24 21554 26 22065 30 22577 30 23088 32 23599 34 24111 34 24623 34 25135 34 25646 35 26157 36 26669 36 27181 36 27693 36 28204 37 28715 38 29227 38 29738 39 30249 40 30761 40 31273 39 31785 38 32297 37 32809 36 33321 36 33833 35 34345 34 34857 34 35369 33 35881 32 36394 30 36907 28 37419 28 37934 16 38447 14 38959 14
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,81975 2 82487 2 82997 4 83509 4 84020 5 84531 6 85043 6 85555 6 86067 6 86579 6 87091 6 87603 6 88116 4
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,196247 2 196759 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,183993 4 184505 4 185017 3 185529 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,96979 2 97491 2 98002 3 98513 4 99026 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,172782 6 173293 8 173805 8 174305 22 174817 22 175328 24 175837 28 176349 28 176861 28 177373 28 177885 28 178401 24 178913 24 179426 22 179953 4 180465 4
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,120035 2 120547 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,212719 2 213231 2
259b35151d4a7a5ffdd7ab7f171b142db8cfe40beeee67277fac6adca4d042c4,170301 2 170813 2 171324 4 171835 10 172347 10 172859 11 173371 12 173883 12 174395 16 174907 16 175420 15 175933 14 176445 14 176960 12 177473 12 177985 12 178499 12 179011 12 179524 11 180037 10 180549 10 181062 9 181575 8 182088 6
